hosp_id,address,latitude,longitude
DFIST001053,"Heberto Castillo 216, Miguel Hidalgo, Tláhuac, 13200 Ciudad de México, CDMX, Mexico",19.2798354,-99.05044149999999
CMIMS000186,"Av. Lapislazuli No. 250, El Haya, 28984 Villa de Álvarez, Col., Mexico",19.2698378,-103.7599217
BCSDN000053,"Baja California, Mexico",30.8406338,-115.2837585
OCSDN000212,"47 Batallon de Infanteria, 71604 Pinotepa Nacional, Oax., Mexico",16.3584069,-98.0785754
GTSSA017023,"San Bernardo No. 39 Brisas de los Ríos, 36112 Silao, Gto., Mexico",20.953624,-101.4096526
ASSSA001331,"Av. Ferrocarril S/N, Alameda, 20259 Aguascalientes, Ags., Mexico",21.8947652,-102.2825251
BCSSA000913,"Centenario 10851, Zona Río, Zona Urbana Rio Tijuana, 22000 Tijuana, B.C., Mexico",32.525088,-117.0095238
DFSSA004031,"Juan Badiano 1, Belisario Domínguez Secc 16, Tlalpan, 14080 Ciudad de México, CDMX, Mexico",19.2905285,-99.15385099999999
BCIMS000373,"Canadá 16801, Río Tijuana 3a. Etapa, Rio Tijuana 3ra Etapa, 22226 Tijuana, B.C., Mexico",32.4762431,-116.9267392
MCSSA001011,"Blvd. Adolfo Lopez Mateos, El Potrero, 52975 Cd López Mateos, Méx., Mexico",19.5462206,-99.2375127
CLIMS000490,"Calle Torreón 2000, Villa Diamante, 27086 Torreón, Coah., Mexico",25.5365478,-103.3400531
TSIMS000380,"i m s s Justo Sierra SN-S I.M.S.S, Centro Universitario, 87120 Cd Victoria, Tamps., Mexico",23.7197073,-99.14994399999999
NLSMP000740,"Isaac Garza 200 Ote, Centro, 64000 Monterrey, N.L., Mexico",25.6802178,-100.3119009
MNSSA001891,"Samuel Ramos S/N, Centro, 58020 Morelia, Mich., Mexico",19.6991744,-101.1830509
MNSSA004044,"Leandro Valle Sur #2, Melchor Ocampo, 61506 Zitácuaro, Mich., Mexico",19.4370996,-100.3550437
TSPMX000010,"4a. Avenida S/N, Jardín 20 de Noviembre, 89440 Cd Madero, Tamps., Mexico",22.2657262,-97.854996
MCSSA010292,"Calle Escondida No. 63, La Perla, 57820 Nezahualcóyotl, Méx., Mexico",19.3869364,-98.98977
GTPMX000013,"Tampico 910, Bellavista, 36730 Salamanca, Gto., Mexico",20.5799321,-101.2000032
BCIST000011,"Gral. Agustin Sanginés S/N, Carlos Pacheco, Militar, 22760 Ensenada, B.C., Mexico",31.8502051,-116.6076406
DGSDN000072,"Durango, Mexico",24.0277202,-104.6531759
HGSSA005032,"Huejutla de Reyes, Hgo., Mexico",21.1367171,-98.41221619999999
GTIMS000226,"Coral 101, Independencia, 37380 León, Gto., Mexico",21.1086107,-101.6879209
CLIMS000111,"Monclova, Coahuila, Mexico",26.9080378,-101.4215236
OCSSA000985,"Calle Porfirio Díaz 407, Reforma, 68000 Oaxaca de Juárez, Oax., Mexico",17.0820586,-96.7185097
GTSSA016994,"Calle de Morelos Ote 2, Zona Centro, 38260 Villagrán, Gto., Mexico",20.5109404,-100.9904153
GTSSA000585,"Prolongación Aldama 400, Los Comerciantes, 38160 Apaseo el Grande, Gto., Mexico",20.5499619,-100.6844923
SRSSA001110,"Blvd. Luis Encinas J. S/N, San Benito, 83000 Hermosillo, Son., Mexico",29.086562,-110.9622129
OCIMS000281,"R, 70987 La Crucecita, Oaxaca, Mexico",15.7616034,-96.1292612
MNSSA002965,"María Zendejas s/n, Centro, 61650 Tacámbaro de Codallos, Mich., Mexico",19.2370152,-101.4553446
SPIMO000546,"Carretera Estación Nochasco S/N, Chepinque, 78576 Charcas, S.L.P., Mexico",23.1276747,-101.1085134
PLSSA009394,"Calle 2 Sur, La Candelaria, El Conde, 72015 Puebla, Pue., Mexico",19.0866631,-98.19869899999999
SRIST000203,"Av Libertad 210, Sonora, 83440 San Luis Río Colorado, Son., Mexico",32.4695589,-114.7856894
ZSSSA002322,"Fresnillo, Zacatecas, Mexico",23.1777586,-102.8687414
DFSSA017886,"Prol. 5 de Mayo 3170, Ex hacienda de Tarango, Álvaro Obregón, 01620 Ciudad de México, CDMX, Mexico",19.3615439,-99.2244584
MSSSA002863,"Av. de la Salud 1, Benito Juárez, 62765 Emiliano Zapata, Mor., Mexico",18.8443365,-99.2023227
CHIMO000516,"Guachochi, Chihuahua, Mexico",26.8200412,-107.0692221
JCSSA001326,"Lic Carlos Paez Stille N/A, El Tinaco, 49070 Cd Guzman, Jal., Mexico",19.6976066,-103.4784292
GTSSA003233,"Av, De Los Deportes 515, Deportivo, 36749 Salamanca, Gto., Mexico",20.5909662,-101.2191829
SPIMO002475,"79930, De Los Deportes 11, Loma Bonita, 79930 Axtla de Terrazas, S.L.P., Mexico",21.4400417,-98.87107519999999
VZIMS001112,"Av. Cuauhtémoc, Formando Hogar, 91810 Veracruz, Ver., Mexico",19.1992044,-96.156088
GTSSA001121,"Blvrd Insurgentes Sur 1000, Nueva Rosales, 38345 Cortazar, Gto., Mexico",20.4747466,-100.9558331
NTSSA016072,"63440, México 100, PRI CNOP, PRI CNOP, 63440 Tecuala, Nay., Mexico",22.409368,-105.450854
NTIMS000144,"Netzahualcóyotl, López Velarde, 63311 Santiago Ixcuintla, Nay., Mexico",21.8130101,-105.1996444
OCSSA002052,"Calle Zaragoza SN, 68600 San Juan Bautista Cuicatlán, Oax., Mexico",17.8000359,-96.96128689999999
GRIST000112,"Av Ruffo Figueroa S/n, Burocratas, 39090 Chilpancingo de los Bravo, Gro., Mexico",17.5352995,-99.491377
OCSSA007705,"Calle Porfirio Díaz 407, Reforma, 68000 Oaxaca de Juárez, Oax., Mexico",17.0820586,-96.7185097
SLSSA018113,"José María Morelos y Pavón S/N, Infonavit Chutamonas, Magisterio, 81470 Guamúchil, Sin., Mexico",25.4556726,-108.0640393
SLIMS000020,"Blvd. Adolfo López Mateos, Las Fuentes, 81223 Los Mochis, Sin., Mexico",25.8091158,-108.9805884
QRSSA018062,"Calle Paseo de las Amapolas, M. 11, Lotes 1110-25, San Miguel 247, 77516 Cancún, Q.R., Mexico",21.1961633,-86.8763503
TLSSA001883,"Puebla, Mexico",19.1268454,-98.2004906
MNSSA002813,"Boulevard Lazaro Cardenas esq. Constitución S/N, Centro Dos, 59000 Sahuayo de Morelos, Mich., Mexico",20.057309,-102.7165782
DFSSA004084,"Calle Doctor Márquez 162 Delegación:, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, Mexico",19.4114752,-99.15322739999999
SLIMS000411,"Bulevard Antonio Rosales 662, Morelos, 81460 Guamúchil, Sin., Mexico",25.4554732,-108.076837
GRSDN000183,"Guerrero, Mexico",17.4391926,-99.54509739999999
MNSSA016480,"Platón 81-12, Centro, 58500 Puruándiro, Mich., Mexico",20.0907174,-101.5070307
MCSSA004074,"San Andrés Atoto, San Luis Tlatilco, 53580 Naucalpan de Juárez, Méx., Mexico",19.4684674,-99.234327
NLIMS000344,"Pino Suarez 550, Centro, 64000 Monterrey, N.L., Mexico",25.6719046,-100.3193835
VZIMS000144,"Av. Flores Magón & ESQ. CARRETERA CARDEL - NAUTLA, Col. EL MODELO JOSÉ CARDEL, El Modelo, 91685 La Antigua Veracruz, Ver., Mexico",19.376688,-96.3754132
NLIMS000303,"Av Fidel Velázquez s/n, Mitras Nte., 64180 Monterrey, N.L., Mexico",25.7161148,-100.3504782
MNSSA000836,"Casa Comunal, Portal Hidalgo 3, Centro, 60270 Michoacán, Mich., Mexico",19.6877392,-101.9547782
SPIMO001461,"Zacatipan, 79960 Tamazunchale, S.L.P., Mexico",21.2500998,-98.7681595
SRSSA001011,"Calle 12 S/N, Centro, 85400 Heroica Guaymas, Son., Mexico",27.9191772,-110.9001609
ASIMS000016,"Los Conos 105, Desarrollo Especial Ojocaliente, 20190 Aguascalientes, Ags., Mexico",21.877024,-102.2540153
ASIST000016,"Avenida Universidad 410, San Cayetano, 20010 Aguascalientes, Ags., Mexico",21.9018911,-102.3074932
GTSSA004650,"Blvd. Leovino Zavala 72, Independencia, 38980 Uriangato, Gto., Mexico",20.1515394,-101.1709798
CLIMS000333,"Blvd. Venustiano Carranza 2809, Kiosco, 25280 Saltillo, Coah., Mexico",25.4527018,-100.9868774
MCSSA002184,"Leona Vicario 109, Valle de Anahuac, 55200 Ecatepec de Morelos, Méx., Mexico",19.5143309,-99.0380868
MNIMS000161,"Av. Lázaro Cárdenas 154, 1er Sector de Fidelac, 60950 Lázaro Cárdenas, Mich., Mexico",17.9637455,-102.1988475
VZIST000226,"El Vergel, 93399 Poza Rica de Hidalgo, Ver., Mexico",20.5090892,-97.4378052
NTSSA016060,"Nueva Galicia, 63715 Las Varas, Nay., Mexico",21.1885905,-105.1345763
GRSSA010510,"Calle 7 Sur SN, Centro, 41100 Chilapa de Álvarez, Gro., Mexico",17.5925339,-99.17982909999999
VZSSA008314,"Paseo de Las Flores, Fracc. Virginia, Virginia, 94294 Veracruz, Ver., Mexico",19.1630287,-96.12286960000002
NLIMS000315,"Av Abraham Lincoln 34, Monterrey, N.L., Mexico",25.7652951,-100.41056
CHIMS000206,"Av. Río Conchos Pte. 515, Poniente, 33000 Delicias, Chih., Mexico",28.1950136,-105.4780897
PLIMO000691,"Nigromante SN, Centro, 73300 Chignahuapan, Pue., Mexico",19.8367976,-98.025294
MCSSA001682,"Av. del Mazo SN, San Miguel Xico, 56613 Valle de Chalco Solidaridad, Méx., Mexico",19.3500265,-98.983339
MCSSA010280,"Av. Libertadores de America 3, Fraccionamiento Las Americas, Las Américas, 55070 Ecatepec de Morelos, Méx., Mexico",19.5938428,-99.0194028
SLSSA000024,"Blvd, Gral. Macario Gaxiola 1449, Raul Romanillo, 81280 Los Mochis, Sin., Mexico",25.7711899,-108.988908
SRIMS000920,"Ave. Obregón 756 esq, Gral. Mariano Escobedo, Centro, 84000 Nogales, Son., Mexico",31.3182012,-110.9470949
JCSSA002113,"Hidalgo 584, 7 de Abril, 48740 El Grullo, Jal., Mexico",19.8121693,-104.2278283
TCSMP002315,"Av Paseo Tabasco 1114, Jesus Garcia, 86040 Villahermosa, Tab., Mexico",17.9944123,-92.9361194
MCSSA018774,"Carretera Zumpango-Jilotzingo 400 Barrio de Santiago 2a Seccion, 55600 Zumpango de Ocampo, Méx., Mexico",19.8152019,-99.0891967
DGIST000054,"Boulevard Miguel Alemán S/N, Centro, Magisterial, 35000 Gómez Palacio, Dgo., Mexico",25.5545735,-103.5075824
SLIMS000131,"Francisco Zarco, Guadalupe, 80220 Culiacán Rosales, Sin., Mexico",24.7973022,-107.3897368
VZSSA001150,"Av Benito Juárez s/n, Centro, 96400 Coatzacoalcos, Ver., Mexico",18.145159,-94.4243161
BCIMS000262,"Blvd. Diaz Ordaz 4001, Gas y Anexas, 22115 Tijuana, B.C., Mexico",32.4988333,-116.9657729
TSIMS000182,"Juan José de La Garza 600, Zona Centro, 89800 Cd Mante, Tamps., Mexico",22.7466976,-98.9651571
TSIST000054,"Guillermo Prieto 701, Tamaulipas, 89858 Cd Mante, Tamps., Mexico",22.7378863,-98.98367329999999
MNSSA016521,"1150 Federal Rd, Houston, TX 77015, USA",29.7695427,-95.2137451
MCSME000776,"Av Isidro Fabela 5, Maria Isabel, 56615 Valle de Chalco Solidaridad, Méx., Mexico",19.302278,-98.94994439999999
SPIMO000283,"Venustiano Carranza 33, Guadalupe, 79402 Cerritos, S.L.P., Mexico",22.4231499,-100.2831664
TSIMO000871,"Enrique Cárdenas Glz. 14, 87900 Cd Tula, Tamps., Mexico",22.9915033,-99.7190789
CMIMS000133,"Av. Paseo de la Reforma 476, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, Mexico",19.4237317,-99.17334559999999
VZSDN000186,"Veracruz, Mexico",19.2601605,-96.57833869999999
PLIST000154,"Dr. M. Pereyra Mejía 107, Cerritos, 75700 Tehuacán, Pue., Mexico",18.472086,-97.39882999999999
QTSDN000052,"Santiago de Querétaro, Qro., Mexico",20.5887932,-100.3898881
CHSDN000026,"J. Morón 4600, Cuarteles, 31000 Chihuahua, Chih., Mexico",28.6195837,-106.0824984
MNSDN000080,"Michoacán, Mexico",19.5665192,-101.7068294
SPIMO002651,"Aguascalientes ##20, 78670 Ville de Ramos, S.L.P., Mexico",23.0226841,-102.0350127
OCIST000252,"Sta Cruz, Tehuantepec, Oax., Mexico",16.2920871,-95.2295931
MNSSA005275,"Salvador Allende 100, Centro, 58600 Zacapu, Mich., Mexico",19.8143296,-101.7823314
MNIMS000506,"Av. Madero S/N, La Luneta, 59630 Zamora de Hidalgo, Mich., Mexico",19.9777875,-102.2916989
JCSMA000011,"Blv Francisco Medina Ascencio 2801, Guadalupe Victoria, 48336 Puerto Vallarta, Jal., Mexico",20.6840784,-105.2403207
MNSSA017400,"Antonio Hernández, Los Limones, 60697 Apatzingán de la Constitución, Mich., Mexico",19.0736187,-102.3489563
CHSSA000570,"Av Morelos 1732, Zona Centro, 31510 Cd Cuauhtémoc, Chih., Mexico",28.4125054,-106.8597614
MCSSA002761,"Carr Federal México-Puebla km. 34.5, Zoquiapan, 56530 Ixtapaluca, Méx., Mexico",19.3197577,-98.8524948
TSSSA001031,"Av Canales 800, Unidad Hogar, 87360 Heroica Matamoros, Tamps., Mexico",25.8695754,-97.4966831
SRSSA000055,"Francisco I. Madero Sn, La Palmas, 85760 Alamos, Son., Mexico",27.0263444,-108.9432566
MCSSA002020,"Emiliano Zapata s/n Barrio Transportistas de chimalhuacan, Transportistas, 56330 Chimalhuacán, Estado de México, Mexico",19.4435389,-98.9725782
QTSMP000215,"Av Circunvalación 6, Centro, 76020 Santiago de Querétaro, Qro., Mexico",20.5947983,-100.3796419
GRSSA004753,"Dr. Bernardo Sepulveda Gutiérrez, Guerrero SSA, MX",Na,NA
MNIMO003954,"2501, José María Morelos Y Pavón Nte., Arcos, 60500 Buenavista Tomatlán, Mich., Mexico",19.2298376,-102.5861752
VZSSA008326,"J. Luis Cuevas 10, Buena Vista II, 91080 Xalapa-Enríquez, Ver., Mexico",19.5102922,-96.928647
VZSSA003595,"Av 18 de Octubre 114, Santa Clara, 96730 Minatitlán, Ver., Mexico",17.9901062,-94.55953799999999
SRSSA018313,"La Paz, Huatabampo, Son., Mexico",26.842562,-109.6414261
SPIMS000072,"Blvd. Mexico - Laredo 940, Moctezuma, 79080 Palmasola, S.L.P., Mexico",21.9961953,-99.0117104
QRIMS000154,"Calle Av Petempich 2376, Playa del Carmen, Q.R., Mexico",20.6687432,-87.0616427
YNIMS000071,"C. 22, Chuburna de Hidalgo, Chuburná de Hidalgo, 97205 Mérida, Yuc., Mexico",21.0135144,-89.63377059999999
CCPMX000013,"Hospital General de Pemex, Aviación, Petrolera, 24180 Ciudad del Carmen, CAMP, Mexico",18.6446477,-91.8196993
TSIMS000071,"Blvd. A. López Mateos S/N, Esfuerzo Nacional, 89470 Cd Madero, Tamps., Mexico",22.2472817,-97.8552431
TSIMS000533,"Carretera, Reynosa - San Fernando KM 104, Piramides III, 88799 Reynosa, Tamps., Mexico",25.9369894,-98.2686415
DFSSA000840,"F.C. Hidalgo 200, Villa Gustavo A. Madero, Gustavo A. Madero, 07050 Ciudad de México, CDMX, Mexico",19.4871381,-99.1140286
BSSSA001213,"Av. de los Deportistas 86, Antiguo Aeródromo Militar, 23085 La Paz, B.C.S., Mexico",24.1127411,-110.3188638
SPSSA001032,"Blvd. Salinas N/A, Barrio de San Juan, 78600 Salinas de Hidalgo, S.L.P., Mexico",22.619333,-101.720284
HGIMO000952,"Hidalgo Kilómetro 80, Centro, 43400 Metepec, Hgo., Mexico",20.2413979,-98.3307668
ZSIMO001182,"Francisco I. Madero 231, San Francisco, 99700 Tlaltenango de Sánchez Román, Zac., Mexico",21.7828971,-103.3110188
BCIMS000122,"Avenida Sebastián Lerdo de Tejada 1487-1465, Segunda, 21100 Mexicali, B.C., Mexico",32.6621216,-115.4676668
VZPMX000054,"Calle 12 LT5, Petrolera, 96850 Minatitlán, Ver., Mexico",18.0056057,-94.54215819999999
MNIMO001125,"Libramiento S/N, Sin Nombre, Juárez, 61940 Huetamo de Núñez, Mich., Mexico",18.6273257,-100.8859384
SPSSA001703,"Melchor Ocampo 4, 79960 Tamazunchale, S.L.P., Mexico",21.2775801,-98.75036659999999
HGIST000041,"La Lomita, 43000 Huejutla, Hgo., Mexico",21.1339055,-98.4092537
JCSDN000186,"Jalisco, Mexico",20.6595382,-103.3494376
SLIMS000341,"Av Ejercito Mexicano, San Ángel, 82016 Mazatlán, Sin., Mexico",23.2250961,-106.4203751
TLIMS000194,"Guillermo Valle 115, Centro, 90000 Tlaxcala de Xicohténcatl, Tlax., Mexico",19.3258951,-98.2284612
QRIMS000031,"Adolfo López Mateos 428, Campestre, 77035 Chetumal, Q.R., Mexico",18.5068117,-88.3100352
CLIMS000251,"Delicias, El Pedregal, 26070 Piedras Negras, Coah., Mexico",28.6760694,-100.5466954
HGSSA017941,"HGO 37, Metztitlán, Hgo., Mexico",20.590272,-98.759239
NLSMP000110,"Monterrey, Nuevo Leon, Mexico",25.6866142,-100.3161126
QTSSA012935,"Luis Donaldo Colosio 422, México, 76804 San Juan del Río, Qro., Mexico",20.3771873,-99.9541019
MCSME001114,"S. Pablo 119, San Antonio, 51200 Valle de Bravo, Méx., Mexico",19.2063969,-100.1371843
SLSSA000666,"Av Gral Ignacio Aldama S/N, Guadalupe, 80230 Culiacán Rosales, Sin., Mexico",24.7945122,-107.3869681
BSSSA001510,"Agustín Olacheaa 105, Real, 23680 Cd Constitución, B.C.S., Mexico",25.0225526,-111.6694003
BSIST000014,"Niños Heroes, Pueblo Nuevo, Cd Constitución, B.C.S., Mexico",25.0341001,-111.6461367
MNSSA016504,"Tuzantla, Michoacán, Mexico",19.2066671,-100.5753759
SPIST000142,"Carretera Kilometro 0.5, Zacatipan, Fovissste, 79960 Tamazunchale, S.L.P., Mexico",21.2511821,-98.7758338
OCSSA021080,"Teotitlán de Flores Magón, Oaxaca, Mexico",18.1345434,-97.07404679999999
JCIMS000190,"Avenida Cristóbal Colón 750, Cd Guzmán Centro, 49000 Cd Guzman, Jal., Mexico",19.7200729,-103.4603467
MNSSA005280,"Pátzcuaro, Michoacán, Mexico",19.5300197,-101.5736109
PLIMO002004,"Av 20 De Noviembre S/N, 20 de Nov 115, Barrio de Xilotepec, Jilotepec, 75160 San Salvador el Seco, Pue., Mexico",19.1345421,-97.649958
SRSME000011,"Av Aguascalientes S/N, Centro, 83000 Hermosillo, Son., Mexico",29.0965991,-110.9534086
CMIST000010,"Calle Ignacio Sandoval 867, Lomas de Circunvalación, 28010 Colima, Col., Mexico",19.2512012,-103.7142869
JCSSA006115,"Independencia 203, Las Primaveras, 48450 Tomatlán, Jal., Mexico",19.9431494,-105.250563
VZIMO001055,"De Constitución s/n, Barrio Dos Caminos, 92700 Chicontepec de Tejeda, Ver., Mexico",20.9683625,-98.188237
BCIMS000011,"Av. Reforma N/A, Bahia, 22880 Ensenada, B.C., Mexico",31.8576021,-116.6054206
GTSSA017501,"San Diego de la Unión, Guanajuato, Mexico",21.4652133,-100.8796788
SRSSA002085,"Av Guadalupe Victoria S/N, Comercial, 83440 San Luis Río Colorado, Son., Mexico",32.4699758,-114.7779451
HGIMO000771,"Niesu 25 Fraccionamiento Playas de 42300, San Javier, 42305 Ixmiquilpan, Hgo., Mexico",20.4907086,-99.2200254
YNIMS000083,"C. 41 436c, Industrial, 97150 Mérida, Yuc., Mexico",20.9791897,-89.60373659999999
CLSSA000033,"Blvd. Vicente Guerrero 2295, Vista Hermosa, 26290 Cd Acuña, Coah., Mexico",29.3060345,-100.9268615
MNSSA003945,"Avenue Virrey de Mendoza Ote. 281, Jardinadas, 59680 Zamora de Hidalgo, Mich., Mexico",19.9752353,-102.2856182
MSSSA003020,"Axochiapan, Morelos, Mexico",18.4890945,-98.7622183
BSSSA001131,"Los Pinos S/N, Arcos del Sol I, 23474 Cabo San Lucas, B.C.S., Mexico",22.9030156,-109.9248578
OCIMS000136,"CALZ, Héroes de Chapultepec 621, Centro, 68000 Oaxaca de Juárez, Oax., Mexico",17.0721023,-96.7212606
TSPMX000022,"Macuspana, José de Escandón, 88680 Reynosa, Tamps., Mexico",26.069659,-98.270645
MNSSA016533,"Km. 2.5 Carr. la Piedad Guadalajara, Las Margaritas, 59300 La Piedad de Cavadas, Mich., Mexico",20.3562889,-102.0564575
VZIMS000231,"Avenida Flores Magon 417, Manuel Avila Camacho, 96420 Coatzacoalcos, Ver., Mexico",18.139662,-94.4334137
BCSSA000440,"Calle del Hospital, Centro Cívico, 21000 Mexicali, B.C., Mexico",32.644622,-115.475683
QRIMS000014,"30 Avenida Sur 600, Independencia, 77664 San Miguel de Cozumel, Q.R., Mexico",20.499636,-86.9509269
HGSSA005044,"Los Mirasoles S/N, Lindavista, 43420 Huehuetla, Hgo., Mexico",20.4616204,-98.0688203
TLSSA017983,"San Martin de Porres, San Martín de Porres, 90337 Apizaco, Tlax., Mexico",19.4102456,-98.14964499999999
JCSSA004230,"Calle Noruega No. 580, Villas del Real, 48290 Puerto Vallarta, Jal., Mexico",20.669183,-105.210296
TCSSA001064,"Calle Uno S/N, Miguel Hidalgo III Etapa, 86126 Villahermosa, Tab., Mexico",17.9775971,-92.9860767
VZSDN000174,"Av. Ejército Mexicano Ote. SN, Boticaria, 94290 Boca del Río, Ver., Mexico",19.1452262,-96.13040559999999
OCSDN000224,"Oaxaca, Mexico",17.0542297,-96.7132304
GTSSA017385,"Valle de Santiago, Guanajuato, Mexico",20.3976898,-101.2196696
MNSSA016492,"Calle Francisco I. Madero 113, Ciudad Hidalgo Centro, 61100 Cd Hidalgo, Mich., Mexico",19.6942933,-100.5456346
ZSSDN000050,"Zacatecas, Mexico",22.7708555,-102.5832426
PLSSA016893,"Los Arcos, Centro, 75482 Tecamachalco, Pue., Mexico",18.8794331,-97.71437929999999
SLIMO000576,"81820, Prof. Rebeca Serna Escoboza SN-S, SRH, 81820 El Fuerte, Sin., Mexico",26.4075865,-108.6207878
HGSSA001590,"Carretera Pachuca - Ixmiquilpan Km. 64 S/N Deaxadho, 42320 Ixmiquilpan, Hgo., Mexico",20.4338192,-99.15551459999999
DGIMS000042,"Avenue De La Normal 200, Predio Canoas, 34077 Durango, Dgo., Mexico",24.0283348,-104.6824692
NLSME000024,"Pino Suarez, Centro, 64000 Monterrey, N.L., Mexico",25.6709691,-100.3197156
JCSSA008466,"Av. Dr. Angel Leaño 500, Los Robles, 45200 Nuevo México, Jal., Mexico",20.7586521,-103.4118497
MNIST000103,"Los Aztecas 9322, Moderna, 32670 Cd Juárez, Chih., Mexico",31.6617013,-106.4746059
SRIMS000915,"Sonora, Mexico",29.2972247,-110.3308814
SRIMS000116,"Caborca, Sonora, Mexico",30.6954438,-112.1835004
GTSSA003793,"Blvrd Panamá S/N, San Miguel, 36360 San Francisco del Rincón, Gto., Mexico",21.0137055,-101.8466156
SRIST000174,"Blvd. del Ensueño, Lomas de Fátima, 84020 Nogales, Son., Mexico",31.323963,-110.9529287
TSIMS000211,"Sexta Ocampo 800, Zona Centro, 87300 Heroica Matamoros, Tamps., Mexico",25.8723147,-97.5035659
MCSSA018750,"Calle Laura Méndez de Cuenca 7, San Francisco Zentlalpan, Méx., Mexico",19.1447629,-98.7850151
CLIST000123,"Donato Guerra S/N, Segundo de Cobián Centro, 27000 Torreón, Coah., Mexico",25.5414077,-103.4445236
SPSSA000064,"Las Palmas S/N, Centro, 79760 Aquismón, S.L.P., Mexico",21.6255284,-99.01654599999999
SPSSA002654,"Cordelia No. 8, Centro, 78940 Villa de Arista, S.L.P., Mexico",22.639602,-100.8391135
NLSMP000052,"15 de Mayo 1822, Maria Luisa, Nuevo Obispado, 64040 Monterrey, N.L., Mexico",25.6744099,-100.3375922
CHIMS000450,"BENITO JUAREZ Y, Victoria 1901, Centro, 31700 Nuevo Casas Grandes, Chih., Mexico",30.4084158,-107.914267
ZSIMS000090,"AVENIDA MIGUEL HIDALGO Y CALERA 8 FRESNILLO, Centro, 99000 Centro, Zac., Mexico",23.1671434,-102.871415
CSIST000193,"Calle José María Morelos 57, Santa Martha, 29278 San Cristóbal de las Casas, Chis., Mexico",16.7256332,-92.6466456
GTSSA017542,"Vialidad interior, Malvas 367, Revolución, 36546 Irapuato, Gto., Mexico",20.6779568,-101.3028737
HGSSA002751,"Carretera Tulancingo San Bartolo S/N, La Magdalena, 43440 San Bartolo Tutotepec, Hgo., Mexico",20.395178,-98.203423
VZSSA002970,"Calle Dr. Pedro Rendón 1, Zona Centro, Centro, 91000 Xalapa-Enríquez, Ver., Mexico",19.5258616,-96.921065
OCSSA001463,"Carretera Oaxaca - Puerto Angel Kilómetro 12.5, San Bartolo Coyoyepec, 71256 San Bartolo Coyotepec, Oax., Mexico",16.94665,-96.71093499999999
CCIST000021,"Calle 7 30, Miramar, 24030 Campeche, Camp., Mexico",19.8260403,-90.56393159999999
YNSSA001224,"Lázaro Cárdenas, 97700 Tizimín, Yuc., Mexico",21.1340235,-88.1506399
YNIST000030,"Sin Nombre No. 3 321, Susulá, Yuc., Mexico",20.9741107,-89.69164549999999
CHSSA018514,"Calle Tercera 601, Zona Centro, 31000 Chihuahua, Chih., Mexico",28.6366494,-106.0745832
YNIMS000095,"Av Miguel Hidalgo 216 Colonia, García Ginerés, 97070 Mérida, Yuc., Mexico",20.9880689,-89.63919899999999
SRIST000104,"Ensenada Grande S/N, Fovissste, 85140 Heroica Guaymas, Son., Mexico",27.9241219,-110.9210305
OCSSA019996,"Nejapa de Madero, Oaxaca, Mexico",16.6072008,-95.9792662
BCIST000093,"Av. las Palmas 4141, 20 de Noviembre, 22100 Tijuana, B.C., Mexico",32.5082274,-116.9851502
CLIST000193,"Miguel Hildago 133, Nuevo León, 26830 Nueva Rosita, Coah., Mexico",27.9401455,-101.2199904
CLIST000181,"Ignacio M. Altamirano 765, Prof Federico Berrueto Ramón, 26730 Sabinas, Coah., Mexico",27.8564091,-101.1228236
CLSSA002862,"Calzada Doctor y General José María Rodríguez S/N Fraccionamiento, Villas del Sol, Sin Nombre de Col 19, 27067 Torreón, Coah., Mexico",25.5322586,-103.325201
JCSSA002224,"Salvador Quevedo y Zubieta 750, Independencia Oriente, 44340 Guadalajara, Jal., Mexico",20.6863214,-103.3336603
DGSSA002414,"Las Palmas SN Bellavista, Rinconadas Bugambilias, 35000 Gómez Palacio, Dgo., Mexico",25.5917776,-103.4844467
CHIMS000136,"Chihuahua, Mexico",28.6329957,-106.0691004
SLSSA018253,"Libertad 88, Paredones, 82400 Escuinapa, Sin., Mexico",22.8383064,-105.7651455
SRSSA017671,"84200 Agua Prieta, Sonora, Mexico",31.3193637,-109.5825217
BCIST000040,"Calz Independencia, Centro Cívico, 21000 Mexicali, B.C., Mexico",32.6434319,-115.4764825
TCIST000063,"Av. 27 de Febrero 1803, Atasta de Serra, 86100 Villahermosa, Tab., Mexico",17.9835683,-92.9442548
CSIMS000251,"11A. Calle Oriente Norte, Hidalgo, 29043 Tuxtla Gutiérrez, Chis., Mexico",16.7562317,-93.10630719999999
CHSSA018444,"Parral, Chihuahua, Mexico",26.9473625,-105.7170766
CHSDN000043,"Privada J. Morón S/N, Cuarteles, 31020 Chihuahua, Chih., Mexico",28.6198439,-106.0824853
SRSSA001851,"Dr. Francisco Arreola 1277, Moderna, 84055 Nogales, Son., Mexico",31.309453,-110.9445164
DGIMS000083,"Av. J. Agustín Castro SN, Cerro de La Cruz, Primero de Cobián Centro, 35000 Gómez Palacio, Dgo., Mexico",25.556914,-103.5055189
DGIMS000095,"Calle María Esther Galarza No. 222 Fraccionamiento, Fidel Velásquez, Fidel Velázquez, 35025 Gómez Palacio, Dgo., Mexico",25.5702476,-103.5220781
